dispnum,ord_incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version,incidnum
4426,4426001,23,3,2005,23,3,2005,1,75,0,0,8,3,1,5,4426001
4426,4426002,6,6,2005,6,6,2005,1,-9,0,0,16,4,1,5,4426002
4427,4427001,13,5,2005,13,5,2005,1,0,0,0,11,3,1,5,4427001
4427,4427002,13,5,2005,13,5,2005,1,173,0,0,11,3,1,5,4427002
4427,4427003,2,11,2005,2,11,2005,1,-9,0,0,11,3,1,5,4427003
4428,4428001,23,5,2005,23,5,2005,1,0,0,0,11,3,1,5,4428001
4428,4428002,23,5,2005,23,5,2005,1,-9,0,0,11,3,1,5,4428002
4429,4429001,24,10,2005,27,10,2005,1,-9,0,0,15,4,1,5,4429001
4430,4430001,14,12,2005,14,12,2005,1,-9,0,0,11,3,1,5,4430001
4431,4431001,23,5,2006,23,5,2006,1,7,0,0,7,3,1,5,4431001
4431,4431002,30,5,2006,30,5,2006,1,0,0,0,7,3,1,5,4431002
4431,4431003,30,5,2006,30,5,2006,1,113,0,0,7,3,1,5,4431003
4431,4431004,20,9,2006,20,9,2006,1,0,0,0,7,3,1,5,4431004
4431,4431005,20,9,2006,20,9,2006,1,1,0,0,7,3,1,5,4431005
4431,4431006,21,9,2006,24,9,2006,4,25,0,0,7,3,1,5,4431006
4431,4431007,16,10,2006,16,10,2006,1,-9,0,0,7,3,1,5,4431007
4432,4432001,30,6,2006,30,6,2006,1,88,0,0,16,4,1,5,4432001
4432,4432002,26,9,2006,26,9,2006,1,-9,0,0,16,4,1,5,4432002
4433,4433001,26,9,2006,26,9,2006,1,51,0,0,16,4,1,5,4433001
4433,4433002,16,11,2006,16,11,2006,1,0,1,1,16,4,1,5,4433002
4433,4433003,16,11,2006,16,11,2006,1,21,0,0,12,3,1,5,4433003
4433,4433004,7,12,2006,7,12,2006,1,-9,0,0,16,4,1,5,4433004
4434,4434001,11,10,2006,11,10,2006,1,-9,0,0,16,4,1,5,4434001
4435,4435001,12,5,2007,12,5,2007,1,11,0,0,7,3,1,5,4435001
4435,4435002,23,5,2007,23,5,2007,1,0,0,0,7,3,1,5,4435002
4435,4435003,23,5,2007,23,5,2007,1,15,0,0,7,3,1,5,4435003
4435,4435004,7,6,2007,7,6,2007,1,0,0,0,7,3,1,5,4435004
4435,4435005,7,6,2007,7,6,2007,1,5,0,0,7,3,1,5,4435005
4435,4435006,12,6,2007,15,6,2007,4,2,0,0,7,3,1,5,4435006
4435,4435007,14,6,2007,15,6,2007,2,5,0,0,7,3,1,5,4435007
4435,4435008,19,6,2007,19,6,2007,1,0,0,0,7,3,1,5,4435008
4435,4435009,19,6,2007,19,6,2007,1,35,0,0,7,3,1,5,4435009
4435,4435010,24,7,2007,24,7,2007,1,-9,0,0,7,3,1,5,4435010
4436,4436001,6,8,2007,6,8,2007,1,15,0,0,7,3,1,5,4436001
4436,4436002,21,8,2007,21,8,2007,1,1,0,0,7,3,1,5,4436002
4436,4436003,22,8,2007,22,8,2007,1,74,-9,-9,16,4,1,5,4436003
4436,4436004,4,11,2007,4,11,2007,1,168,0,0,7,3,1,5,4436004
4436,4436005,20,4,2008,20,4,2008,1,109,0,0,16,4,1,5,4436005
4436,4436006,7,8,2008,21,8,2008,15,3,3,-9,17,4,1,5,4436006
4436,4436007,10,8,2008,21,8,2008,12,0,1,-9,17,4,1,5,4436007
4436,4436008,10,8,2008,10,8,2008,1,19,1,-9,17,4,1,5,4436008
4436,4436009,29,8,2008,29,8,2008,1,24,0,0,7,3,1,5,4436009
4436,4436010,22,9,2008,22,9,2008,1,56,0,0,7,3,1,5,4436010
4436,4436011,17,11,2008,17,11,2008,1,6,0,0,7,3,1,5,4436011
4436,4436012,23,11,2008,23,11,2008,1,-9,0,0,16,4,1,5,4436012
4436,4436013,-9,1,2009,-9,1,2009,-9,-9,0,0,16,4,1,5,4436013
4436,4436014,-9,1,2009,-9,1,2009,-9,-9,0,0,15,4,1,5,4436014
4436,4436015,16,1,2009,16,1,2009,1,26,0,0,7,3,1,5,4436015
4436,4436016,11,2,2009,11,2,2009,1,21,0,0,14,4,1,5,4436016
4436,4436017,4,3,2009,5,3,2009,2,81,0,0,7,3,1,5,4436017
4436,4436018,24,5,2009,24,5,2009,1,4,0,0,7,3,1,5,4436018
4436,4436019,28,5,2009,29,5,2009,2,66,0,0,16,4,1,5,4436019
4436,4436020,2,8,2009,3,8,2009,2,2,0,0,14,4,1,5,4436020
4436,4436021,4,8,2009,4,8,2009,1,98,0,0,8,3,1,5,4436021
4436,4436022,10,11,2009,13,11,2009,1,-9,0,0,15,4,1,5,4436022
4436,4436023,-9,5,2010,-9,5,2010,-9,-9,0,0,12,3,1,5,4436023
4436,4436024,11,8,2010,11,8,2010,1,44,0,0,7,3,1,5,4436024
4436,4436025,24,9,2010,24,9,2010,1,-9,0,0,12,3,1,5,4436025
4437,4437001,27,12,2007,27,12,2007,1,51,0,0,7,3,1,5,4437001
4437,4437002,16,2,2008,16,2,2008,1,-9,0,0,7,3,1,5,4437002
4438,4438001,15,4,2008,15,4,2008,1,-9,0,0,7,3,1,5,4438001
4439,4439001,17,4,2008,17,4,2008,1,-9,0,0,16,4,1,5,4439001
4440,4440001,14,7,2008,14,7,2008,1,-9,0,0,7,3,1,5,4440001
4441,4441001,9,4,2009,9,4,2009,1,-9,0,0,11,3,1,5,4441001
4442,4442001,17,1,2010,17,1,2010,1,146,0,0,17,4,1,5,4442001
4442,4442002,12,6,2010,12,6,2010,1,-9,0,0,11,3,1,5,4442002
4443,4443001,8,6,2010,8,6,2010,1,-9,0,0,7,3,1,5,4443001
4444,4444001,15,4,2002,15,4,2002,1,180,0,0,7,3,1,5,4444001
4444,4444002,12,10,2002,12,10,2002,1,22,0,0,7,3,1,5,4444002
4444,4444003,3,11,2002,3,11,2002,1,-9,0,0,7,3,1,5,4444003
4445,4445001,8,5,2002,8,5,2002,1,-9,0,0,12,3,1,5,4445001
4446,4446001,8,6,2002,13,6,2002,6,-9,0,0,7,3,1,5,4446001
4447,4447001,13,6,2002,13,6,2002,1,-9,0,0,12,3,1,5,4447001
4448,4448001,16,7,2002,19,7,2002,1,-9,0,0,15,4,1,5,4448001
4449,4449001,4,9,2002,4,9,2002,1,-9,0,0,7,3,1,5,4449001
4450,4450001,19,9,2002,19,9,2002,1,-9,0,0,7,3,1,5,4450001
4451,4451001,10,12,2002,11,12,2002,2,-9,0,0,15,4,2,5,4451001
4452,4452001,2,1,2003,2,1,2003,1,-9,0,0,16,4,1,5,4452001
4453,4453001,27,1,2003,27,1,2003,1,-9,0,0,16,4,1,5,4453001
4454,4454001,13,2,2003,13,2,2003,1,-9,0,0,7,3,1,5,4454001
4455,4455001,21,2,2003,1,3,2003,9,9,0,0,7,3,1,5,4455001
4455,4455002,2,3,2003,2,3,2003,1,0,0,0,7,3,1,5,4455002
4455,4455003,2,3,2003,2,3,2003,1,2,0,0,7,3,1,5,4455003
4455,4455004,4,3,2003,12,3,2003,9,149,0,0,7,3,1,5,4455004
4455,4455005,31,7,2003,31,7,2003,1,54,0,0,7,3,1,5,4455005
4455,4455006,23,9,2003,23,9,2003,1,-9,0,0,7,3,1,5,4455006
4456,4456001,7,3,2003,18,4,2003,43,95,0,0,7,3,1,5,4456001
4456,4456002,10,6,2003,11,6,2003,2,-9,0,0,15,4,1,5,4456002
4457,4457001,23,6,2003,23,6,2003,1,108,0,0,7,3,1,5,4457001
4457,4457002,9,10,2003,9,10,2003,1,98,0,0,7,3,1,5,4457002
4457,4457003,15,1,2004,15,1,2004,1,69,0,0,7,3,1,5,4457003
4457,4457004,24,3,2004,27,3,2004,1,-9,0,0,15,4,1,5,4457004
4458,4458001,26,6,2003,26,6,2003,1,-9,0,0,12,3,1,5,4458001
4459,4459001,1,7,2003,4,7,2003,1,-9,0,0,15,4,1,5,4459001
4460,4460001,3,7,2003,3,7,2003,1,-9,0,0,7,3,1,5,4460001
4461,4461001,30,7,2003,30,7,2003,1,-9,0,0,7,3,1,5,4461001
4462,4462001,6,8,2003,6,8,2003,1,140,0,0,7,3,1,5,4462001
4462,4462002,24,12,2003,24,12,2003,1,132,0,0,7,3,1,5,4462002
4462,4462003,4,5,2004,4,5,2004,1,-9,0,0,7,3,1,5,4462003
4463,4463001,15,9,2003,15,9,2003,1,-9,0,0,11,3,1,5,4463001
4464,4464001,23,9,2003,23,9,2003,1,-9,0,0,16,4,1,5,4464001
4465,4465001,30,4,2004,30,4,2004,1,108,0,0,7,3,1,5,4465001
4465,4465002,16,8,2004,16,8,2004,1,106,0,0,7,3,1,5,4465002
4465,4465003,30,11,2004,30,11,2004,1,-9,0,0,7,3,1,5,4465003
4466,4466001,30,9,2004,30,9,2004,1,-9,0,0,11,3,1,5,4466001
4467,4467001,10,11,2004,10,11,2004,1,0,0,0,7,3,1,5,4467001
4467,4467002,10,11,2004,10,11,2004,1,-9,0,0,8,3,1,5,4467002
4468,4468001,8,3,2005,8,3,2005,1,0,0,0,7,3,1,5,4468001
4468,4468002,8,3,2005,8,3,2005,1,8,0,0,7,3,1,5,4468002
4468,4468003,16,3,2005,18,3,2005,3,0,0,0,7,3,1,5,4468003
4468,4468004,16,3,2005,18,3,2005,3,113,0,0,7,3,1,5,4468004
4468,4468005,7,7,2005,7,7,2005,1,0,0,0,7,3,1,5,4468005
4468,4468006,7,7,2005,7,7,2005,1,-9,0,0,7,3,1,5,4468006
4469,4469001,24,5,2005,24,5,2005,1,-9,0,0,1,2,1,5,4469001
4470,4470001,15,6,2005,15,6,2005,1,6,0,0,7,3,1,5,4470001
4470,4470002,21,6,2005,21,6,2005,1,19,0,0,7,3,1,5,4470002
4470,4470003,10,7,2005,10,7,2005,1,-9,0,0,7,3,1,5,4470003
4471,4471001,23,8,2005,26,8,2005,1,-9,0,0,15,4,1,5,4471001
4472,4472001,9,9,2005,9,9,2005,1,63,0,0,7,3,1,5,4472001
4472,4472002,11,11,2005,11,11,2005,1,-9,0,0,7,3,1,5,4472002
4473,4473001,28,10,2005,28,10,2005,1,14,0,0,17,4,1,5,4473001
4473,4473002,11,11,2005,11,11,2005,1,0,0,0,7,3,1,5,4473002
4473,4473003,11,11,2005,11,11,2005,1,2,0,0,7,3,1,5,4473003
4473,4473004,13,11,2005,13,11,2005,1,-9,0,0,7,3,1,5,4473004
4474,4474001,-9,11,2005,-9,11,2005,-9,-9,0,0,14,4,1,5,4474001
4475,4475001,25,1,2006,25,1,2006,1,0,0,0,7,3,1,5,4475001
4475,4475002,25,1,2006,25,1,2006,1,-9,0,0,7,3,1,5,4475002
4476,4476001,19,4,2006,19,4,2006,1,-9,0,0,7,3,1,5,4476001
4477,4477001,16,8,2006,16,8,2006,1,-9,0,0,16,4,1,5,4477001
4478,4478001,28,4,2007,11,5,2007,14,0,0,0,7,3,1,5,4478001
4478,4478002,28,4,2007,11,5,2007,14,13,0,0,7,3,1,5,4478002
4478,4478003,11,5,2007,27,5,2007,17,7,0,0,7,3,1,5,4478003
4478,4478004,18,5,2007,27,5,2007,10,-9,0,0,7,3,1,5,4478004
4479,4479001,21,6,2007,21,6,2007,1,-9,0,0,1,2,1,5,4479001
4480,4480001,9,2,2008,9,2,2008,1,0,0,0,7,3,1,5,4480001
4480,4480002,9,2,2008,9,2,2008,1,-9,0,0,7,3,1,5,4480002
4481,4481001,6,5,2008,6,5,2008,1,11,0,0,7,3,1,5,4481001
4481,4481002,17,5,2008,17,5,2008,1,10,0,0,7,3,1,5,4481002
4481,4481003,27,5,2008,27,5,2008,1,26,0,0,7,3,1,5,4481003
4481,4481004,22,6,2008,22,6,2008,1,-9,0,0,7,3,1,5,4481004
4482,4482001,16,6,2008,16,6,2008,1,-9,0,0,7,3,1,5,4482001
4483,4483001,17,1,2009,17,1,2009,1,0,0,0,8,3,1,5,4483001
4483,4483002,17,1,2009,17,1,2009,1,27,0,0,11,3,1,5,4483002
4483,4483003,13,2,2009,13,2,2009,1,24,0,0,7,3,1,5,4483003
4483,4483004,9,3,2009,9,3,2009,1,85,0,0,8,3,1,5,4483004
4483,4483005,2,6,2009,2,6,2009,1,2,0,0,7,3,1,5,4483005
4483,4483006,4,6,2009,4,6,2009,1,74,0,0,7,3,1,5,4483006
4483,4483007,17,8,2009,17,8,2009,1,37,0,0,8,3,1,5,4483007
4483,4483008,23,9,2009,23,9,2009,1,48,0,0,7,3,1,5,4483008
4483,4483009,10,11,2009,10,11,2009,1,1,0,0,17,4,1,5,4483009
4483,4483010,11,11,2009,11,11,2009,1,0,0,0,7,3,1,5,4483010
4483,4483011,11,11,2009,11,11,2009,1,40,0,0,8,3,1,5,4483011
4483,4483012,21,12,2009,21,12,2009,1,36,0,0,1,2,1,5,4483012
4483,4483013,26,1,2010,29,1,2010,4,0,0,0,7,3,1,5,4483013
4483,4483014,26,1,2010,26,1,2010,1,0,0,0,8,3,1,5,4483014
4483,4483015,26,1,2010,26,1,2010,2,25,0,0,7,3,1,5,4483015
4483,4483016,20,2,2010,20,2,2010,1,12,0,0,8,3,1,5,4483016
4483,4483017,4,3,2010,4,3,2010,1,0,0,0,12,3,1,5,4483017
4483,4483018,4,3,2010,4,3,2010,1,22,0,0,16,4,1,5,4483018
4483,4483019,26,3,2010,26,3,2010,1,4,2,46,16,4,1,5,4483019
4483,4483020,30,3,2010,30,3,2010,1,46,0,0,8,3,1,5,4483020
4483,4483021,15,5,2010,15,5,2010,1,0,0,0,7,3,1,5,4483021
4483,4483022,15,5,2010,15,5,2010,1,9,0,0,7,3,1,5,4483022
4483,4483023,24,5,2010,24,5,2010,1,62,0,0,1,2,1,5,4483023
4483,4483024,25,7,2010,30,7,2010,6,0,0,0,7,3,2,5,4483024
4483,4483025,25,7,2010,25,7,2010,1,11,0,0,4,2,1,5,4483025
4483,4483026,5,8,2010,5,8,2010,1,19,0,0,7,3,1,5,4483026
4483,4483027,24,8,2010,24,8,2010,1,52,0,0,1,2,1,5,4483027
4483,4483028,15,10,2010,15,10,2010,1,14,0,0,1,2,1,5,4483028
4483,4483029,29,10,2010,29,10,2010,1,5,0,0,17,4,1,5,4483029
4483,4483030,3,11,2010,3,11,2010,1,0,0,0,7,3,1,5,4483030
4483,4483031,3,11,2010,3,11,2010,1,20,0,0,7,3,1,5,4483031
4483,4483032,23,11,2010,23,11,2010,1,0,1,2,17,4,1,5,4483032
4483,4483033,23,11,2010,23,11,2010,1,3,0,0,8,3,1,5,4483033
4483,4483034,26,11,2010,28,11,2010,3,12,0,0,7,3,2,5,4483034
4483,4483035,8,12,2010,8,12,2010,1,10,0,0,7,3,1,5,4483035
4483,4483036,18,12,2010,18,12,2010,1,2,0,0,8,3,1,5,4483036
4483,4483037,20,12,2010,20,12,2010,1,2,0,0,7,3,1,5,4483037
4483,4483038,22,12,2010,23,12,2010,2,13,0,0,7,3,1,5,4483038
4483,4483039,4,1,2011,4,1,2011,1,54,0,0,8,3,1,5,4483039
4483,4483040,27,2,2011,27,2,2011,1,24,0,0,1,2,1,5,4483040
4483,4483041,23,3,2011,24,3,2011,2,1,0,0,1,2,1,5,4483041
4483,4483042,24,3,2011,24,3,2011,1,29,0,0,7,3,1,5,4483042
4483,4483043,22,4,2011,22,4,2011,1,3,0,0,1,2,1,5,4483043
4483,4483044,25,4,2011,25,4,2011,1,2,0,0,11,3,1,5,4483044
4483,4483045,27,4,2011,27,4,2011,1,51,0,0,7,3,1,5,4483045
4483,4483046,17,6,2011,17,6,2011,1,54,0,0,11,3,1,5,4483046
4483,4483047,10,8,2011,10,8,2011,1,0,0,0,7,3,1,5,4483047
4483,4483048,10,8,2011,10,8,2011,1,8,0,0,7,3,1,5,4483048
4483,4483049,18,8,2011,18,8,2011,1,55,0,0,8,3,1,5,4483049
4483,4483050,12,10,2011,12,10,2011,1,0,0,0,8,3,1,5,4483050
4483,4483051,12,10,2011,12,10,2011,1,16,0,0,11,3,1,5,4483051
4483,4483052,28,10,2011,3,11,2011,7,14,0,0,7,3,1,5,4483052
4483,4483053,11,11,2011,11,11,2011,1,12,0,0,11,3,1,5,4483053
4483,4483054,23,11,2011,23,11,2011,1,1,0,0,7,3,1,5,4483054
4483,4483055,24,11,2011,24,11,2011,1,25,0,0,1,2,1,5,4483055
4483,4483056,19,12,2011,19,12,2011,1,0,0,0,7,3,1,5,4483056
4483,4483057,19,12,2011,19,12,2011,1,52,0,0,8,3,1,5,4483057
4483,4483058,9,2,2012,9,2,2012,1,166,0,0,11,3,1,5,4483058
4483,4483059,24,7,2012,24,7,2012,1,87,0,0,11,3,1,5,4483059
4483,4483060,19,10,2012,19,10,2012,1,4,0,0,1,2,1,5,4483060
4483,4483061,23,10,2012,23,10,2012,1,28,0,0,8,3,1,5,4483061
4483,4483062,20,11,2012,20,11,2012,1,75,0,0,7,3,1,5,4483062
4483,4483063,3,2,2013,3,2,2013,1,37,0,0,11,3,1,5,4483063
4483,4483064,12,3,2013,12,3,2013,1,16,0,0,8,3,1,5,4483064
4483,4483065,28,3,2013,28,3,2013,1,52,0,0,8,3,1,5,4483065
4483,4483066,19,5,2013,19,5,2013,1,43,0,0,11,3,1,5,4483066
4483,4483067,1,7,2013,1,7,2013,1,-9,0,0,7,3,1,5,4483067
4484,4484001,30,1,2009,30,1,2009,1,-9,0,0,16,4,1,5,4484001
4485,4485001,19,2,2009,19,2,2009,1,-9,0,0,16,4,1,5,4485001
4486,4486001,9,3,2009,9,3,2009,1,4,0,0,7,3,1,5,4486001
4486,4486002,13,3,2009,13,3,2009,1,2,0,0,7,3,1,5,4486002
4486,4486003,15,3,2009,15,3,2009,1,4,0,0,7,3,1,5,4486003
4486,4486004,19,3,2009,19,3,2009,1,-9,0,0,7,3,1,5,4486004
4487,4487001,13,9,2009,13,9,2009,1,-9,0,0,8,3,1,5,4487001
4488,4488001,29,3,2010,1,4,2010,1,5,0,0,15,4,1,5,4488001
4488,4488002,3,4,2010,3,4,2010,1,118,0,0,7,3,1,5,4488002
4488,4488003,30,7,2010,30,7,2010,1,47,0,0,7,3,1,5,4488003
4488,4488004,15,9,2010,12,10,2010,28,-9,0,0,15,4,1,5,4488004
4489,4489001,21,4,2010,21,4,2010,1,-9,0,0,7,3,1,5,4489001
4490,4490001,4,6,2010,4,6,2010,1,-9,0,0,16,4,1,5,4490001
4491,4491001,7,9,2010,24,9,2010,18,17,0,0,15,4,1,5,4491001
4491,4491002,24,9,2010,6,10,2010,13,0,0,0,7,3,1,5,4491002
4491,4491003,24,9,2010,6,10,2010,13,30,0,0,7,3,1,5,4491003
4491,4491004,24,10,2010,24,10,2010,1,27,0,0,7,3,1,5,4491004
4491,4491005,20,11,2010,20,11,2010,1,8,0,0,7,3,1,5,4491005
4491,4491006,28,11,2010,28,11,2010,1,60,0,0,7,3,1,5,4491006
4491,4491007,27,1,2011,27,1,2011,1,34,0,0,7,3,1,5,4491007
4491,4491008,2,3,2011,2,3,2011,1,3,0,0,7,3,1,5,4491008
4491,4491009,5,3,2011,7,3,2011,3,21,0,0,7,3,1,5,4491009
4491,4491010,26,3,2011,26,3,2011,1,12,0,0,7,3,1,5,4491010
4491,4491011,7,4,2011,7,4,2011,1,0,0,0,7,3,1,5,4491011
4491,4491012,7,4,2011,7,4,2011,1,62,0,0,7,3,1,5,4491012
4491,4491013,8,6,2011,8,6,2011,1,7,0,0,7,3,1,5,4491013
4491,4491014,15,6,2011,15,6,2011,1,18,0,0,7,3,1,5,4491014
4491,4491015,3,7,2011,3,7,2011,1,27,0,0,7,3,1,5,4491015
4491,4491016,30,7,2011,30,7,2011,1,25,0,0,7,3,1,5,4491016
4491,4491017,24,8,2011,24,8,2011,1,41,0,0,7,3,1,5,4491017
4491,4491018,4,10,2011,4,10,2011,1,102,0,0,7,3,1,5,4491018
4491,4491019,14,1,2012,14,1,2012,1,29,0,0,7,3,1,5,4491019
4491,4491020,12,2,2012,12,2,2012,1,53,0,0,7,3,1,5,4491020
4491,4491021,5,4,2012,5,4,2012,1,27,0,0,7,3,1,5,4491021
4491,4491022,2,5,2012,3,5,2012,2,35,0,0,7,3,1,5,4491022
4491,4491023,6,6,2012,6,6,2012,1,35,0,0,7,3,1,5,4491023
4491,4491024,11,7,2012,12,7,2012,2,0,0,0,7,3,1,5,4491024
4491,4491025,11,7,2012,11,7,2012,1,35,0,0,7,3,1,5,4491025
4491,4491026,15,8,2012,17,8,2012,3,25,0,0,15,4,1,5,4491026
4491,4491027,9,9,2012,24,9,2012,16,22,0,0,7,3,1,5,4491027
4491,4491028,1,10,2012,10,10,2012,10,15,0,0,7,3,1,5,4491028
4491,4491029,16,10,2012,23,11,2012,39,41,0,0,7,3,1,5,4491029
4491,4491030,26,11,2012,29,11,2012,4,0,0,0,7,3,1,5,4491030
4491,4491031,26,11,2012,29,11,2012,4,8,0,0,7,3,1,5,4491031
4491,4491032,4,12,2012,7,12,2012,4,7,0,0,7,3,1,5,4491032
4491,4491033,11,12,2012,17,12,2012,7,2,0,0,7,3,1,5,4491033
4491,4491034,13,12,2012,13,12,2012,1,8,0,0,7,3,1,5,4491034
4491,4491035,21,12,2012,25,12,2012,5,4,0,0,7,3,1,5,4491035
4491,4491036,25,12,2012,25,12,2012,1,0,0,0,7,3,1,5,4491036
4491,4491037,25,12,2012,25,12,2012,1,6,0,0,7,3,1,5,4491037
4491,4491038,31,12,2012,31,12,2012,1,5,0,0,7,3,1,5,4491038
4491,4491039,5,1,2013,11,1,2013,7,0,0,0,7,3,1,5,4491039
4491,4491040,5,1,2013,5,1,2013,1,5,0,0,7,3,1,5,4491040
4491,4491041,10,1,2013,10,1,2013,1,0,0,0,7,3,1,5,4491041
4491,4491042,10,1,2013,10,1,2013,1,9,0,0,7,3,1,5,4491042
4491,4491043,19,1,2013,26,1,2013,8,11,0,0,7,3,1,5,4491043
4491,4491044,30,1,2013,31,1,2013,2,5,0,0,7,3,1,5,4491044
4491,4491045,4,2,2013,5,2,2013,2,6,0,0,7,3,1,5,4491045
4491,4491046,10,2,2013,11,2,2013,2,5,0,0,7,3,1,5,4491046
4491,4491047,15,2,2013,18,2,2013,4,7,0,0,7,3,1,5,4491047
4491,4491048,22,2,2013,24,2,2013,3,6,0,0,7,3,1,5,4491048
4491,4491049,28,2,2013,28,2,2013,1,3,0,0,7,3,1,5,4491049
4491,4491050,3,3,2013,12,3,2013,10,13,0,0,7,3,1,5,4491050
4491,4491051,16,3,2013,18,3,2013,3,7,0,0,7,3,1,5,4491051
4491,4491052,23,3,2013,23,3,2013,1,9,0,0,7,3,1,5,4491052
4491,4491053,1,4,2013,1,4,2013,1,8,0,0,7,3,1,5,4491053
4491,4491054,9,4,2013,9,4,2013,1,7,0,0,7,3,1,5,4491054
4491,4491055,16,4,2013,5,5,2013,20,26,0,0,7,3,1,5,4491055
4491,4491056,12,5,2013,13,5,2013,2,5,0,0,7,3,1,5,4491056
4491,4491057,17,5,2013,17,5,2013,1,3,0,0,7,3,1,5,4491057
4491,4491058,20,5,2013,7,6,2013,19,33,0,0,7,3,1,5,4491058
4491,4491059,22,6,2013,22,6,2013,1,5,0,0,7,3,1,5,4491059
4491,4491060,27,6,2013,27,6,2013,1,4,0,0,7,3,1,5,4491060
4491,4491061,1,7,2013,1,7,2013,1,4,0,0,7,3,1,5,4491061
4491,4491062,5,7,2013,7,7,2013,3,11,0,0,7,3,1,5,4491062
4491,4491063,16,7,2013,11,8,2013,27,8,0,0,7,3,1,5,4491063
4491,4491064,24,7,2013,25,7,2013,2,7,0,0,7,3,1,5,4491064
4491,4491065,31,7,2013,31,7,2013,1,16,0,0,7,3,1,5,4491065
4491,4491066,16,8,2013,16,8,2013,1,11,0,0,7,3,1,5,4491066
4491,4491067,27,8,2013,27,8,2013,1,0,0,0,7,3,1,5,4491067
4491,4491068,27,8,2013,27,8,2013,1,6,0,0,7,3,1,5,4491068
4491,4491069,2,9,2013,19,9,2013,18,6,0,0,7,3,1,5,4491069
4491,4491070,8,9,2013,9,9,2013,2,19,0,0,8,3,1,5,4491070
4491,4491071,27,9,2013,27,9,2013,1,4,0,0,7,3,1,5,4491071
4491,4491072,1,10,2013,2,10,2013,2,12,0,0,7,3,1,5,4491072
4491,4491073,13,10,2013,13,10,2013,1,6,0,0,7,3,1,5,4491073
4491,4491074,19,10,2013,19,10,2013,1,6,0,0,7,3,1,5,4491074
4491,4491075,25,10,2013,26,10,2013,2,0,0,0,7,3,1,5,4491075
4491,4491076,25,10,2013,29,10,2013,5,13,0,0,7,3,1,5,4491076
4491,4491077,7,11,2013,7,11,2013,1,9,0,0,7,3,1,5,4491077
4491,4491078,16,11,2013,17,11,2013,2,1,0,0,7,3,1,5,4491078
4491,4491079,17,11,2013,17,11,2013,1,5,0,0,7,3,1,5,4491079
4491,4491080,22,11,2013,24,11,2013,3,0,0,0,7,3,1,5,4491080
4491,4491081,22,11,2013,24,11,2013,3,9,0,0,8,3,1,5,4491081
4491,4491082,1,12,2013,3,12,2013,3,7,0,0,7,3,1,5,4491082
4491,4491083,8,12,2013,8,12,2013,1,14,0,0,7,3,1,5,4491083
4491,4491084,22,12,2013,22,12,2013,1,7,0,0,7,3,1,5,4491084
4491,4491085,29,12,2013,31,12,2013,3,9,0,0,7,3,1,5,4491085
4491,4491086,7,1,2014,7,1,2014,1,0,0,0,7,3,1,5,4491086
4491,4491087,7,1,2014,7,1,2014,1,5,0,0,7,3,1,5,4491087
4491,4491088,12,1,2014,12,1,2014,1,15,0,0,7,3,1,5,4491088
4491,4491089,27,1,2014,27,1,2014,1,6,0,0,7,3,1,5,4491089
4491,4491090,2,2,2014,2,2,2014,1,14,0,0,7,3,1,5,4491090
4491,4491091,16,2,2014,16,2,2014,1,5,0,0,7,3,1,5,4491091
4491,4491092,21,2,2014,23,2,2014,3,16,0,0,7,3,1,5,4491092
4491,4491093,9,3,2014,9,3,2014,1,0,0,0,7,3,1,5,4491093
4491,4491094,9,3,2014,9,3,2014,1,1,0,0,7,3,1,5,4491094
4491,4491095,10,3,2014,10,3,2014,1,12,0,0,7,3,1,5,4491095
4491,4491096,22,3,2014,7,4,2014,17,21,0,0,7,3,1,5,4491096
4491,4491097,12,4,2014,12,4,2014,1,14,0,0,7,3,1,5,4491097
4491,4491098,26,4,2014,26,4,2014,1,3,0,0,7,3,1,5,4491098
4491,4491099,29,4,2014,29,4,2014,1,1,0,0,7,3,1,5,4491099
4491,4491100,30,4,2014,2,5,2014,3,24,0,0,7,3,1,5,4491100
4491,4491101,24,5,2014,24,5,2014,1,7,0,0,7,3,1,5,4491101
4491,4491102,31,5,2014,31,5,2014,1,6,0,0,7,3,1,5,4491102
4491,4491103,6,6,2014,6,6,2014,1,4,0,0,7,3,1,5,4491103
4491,4491104,10,6,2014,11,6,2014,2,0,0,0,7,3,1,5,4491104
4491,4491105,10,6,2014,11,6,2014,2,20,0,0,7,3,1,5,4491105
4491,4491106,30,6,2014,30,6,2014,1,5,0,0,7,3,1,5,4491106
4491,4491107,5,7,2014,5,7,2014,1,7,0,0,7,3,1,5,4491107
4491,4491108,12,7,2014,12,7,2014,1,24,0,0,7,3,1,5,4491108
4491,4491109,5,8,2014,6,8,2014,2,1,0,0,7,3,1,5,4491109
4491,4491110,6,8,2014,6,8,2014,1,0,0,0,7,3,1,5,4491110
4491,4491111,6,8,2014,6,8,2014,1,33,0,0,7,3,1,5,4491111
4491,4491112,8,9,2014,8,9,2014,1,12,0,0,7,3,1,5,4491112
4491,4491113,20,9,2014,20,9,2014,1,13,0,0,7,3,1,5,4491113
4491,4491114,3,10,2014,3,10,2014,1,15,0,0,7,3,1,5,4491114
4491,4491115,18,10,2014,18,10,2014,1,6,0,0,7,3,1,5,4491115
4491,4491116,24,10,2014,30,10,2014,7,10,0,0,7,3,1,5,4491116
